host,open_ports,vuln_score,critical_vulns,service_http_open,service_ssh_open,service_rdp_open,snort_alert,device_type,geo_location_risk,avg_packet_size,scan_hour,label,device_type_encoded,predicted_label
host_10092,39,3.31,2,1,0,1,1,router,0,339.38,17,1,2,1
host_10094,37,4.5,3,1,0,1,0,IoT,0,254.35,18,1,0,1
host_10096,21,8.15,1,1,1,0,0,IoT,1,303.22,6,1,0,1
host_10099,71,6.62,2,0,0,0,1,server,0,333.3,18,1,3,1
host_10100,8,5.52,4,0,0,0,0,server,0,324.85,8,1,3,1
host_10102,66,7.96,0,0,0,0,0,IoT,0,294.3,21,1,0,1
host_10103,41,1.73,4,0,0,0,0,endpoint,0,287.99,1,1,1,1
host_10104,75,9.05,3,0,0,0,0,endpoint,0,152.67,16,1,1,1
host_10105,88,9.53,2,1,0,0,0,router,0,324.77,19,1,2,1
host_10106,70,3.66,4,0,0,0,0,endpoint,0,280.28,8,1,1,1
host_10108,26,7.43,1,0,0,0,0,endpoint,0,226.88,0,1,1,1
host_10109,71,4.56,4,0,0,0,0,endpoint,0,277.18,5,1,1,1
host_10110,83,0.29,3,0,0,0,0,endpoint,0,233.99,23,1,1,1
host_10111,70,9.2,2,1,0,0,1,server,0,367.16,23,1,3,1
host_10112,29,4.31,2,0,1,1,1,endpoint,0,317.14,14,1,1,1
host_10115,68,2.19,4,0,0,0,0,router,0,325.66,13,1,2,1
host_10116,58,2.06,3,0,0,0,0,router,0,284.96,9,1,2,1
host_10120,61,9.97,2,0,0,0,0,IoT,0,286.0,23,1,0,1
host_10121,92,8.59,3,0,0,0,0,endpoint,0,320.37,6,1,1,1
host_10124,73,6.1,3,0,0,0,0,endpoint,0,245.35,11,1,1,1
host_10126,97,8.78,3,1,1,0,0,server,0,216.84,22,1,3,1
host_10128,6,2.28,3,0,1,0,0,server,1,243.21,17,1,3,1
host_10129,18,4.69,3,1,0,0,0,server,0,287.33,18,1,3,1
host_10130,10,8.09,0,1,0,0,0,router,1,245.3,16,1,2,1
host_10131,92,9.23,0,1,0,0,1,endpoint,0,325.19,0,1,1,1
host_10133,97,5.4,2,0,1,0,1,endpoint,0,268.45,2,1,1,1
host_10136,84,0.9,1,0,0,0,1,router,0,308.65,12,1,2,1
host_10137,65,9.42,3,0,0,0,0,router,0,344.01,17,1,2,1
host_10138,52,6.38,2,1,0,0,1,server,0,226.32,2,1,3,1
host_10139,67,8.54,1,0,0,0,0,router,0,347.03,7,1,2,1
host_10140,82,9.98,2,0,0,0,0,IoT,0,327.25,11,1,0,1
host_10143,91,8.87,2,0,0,0,0,router,0,343.29,2,1,2,1
host_10145,55,6.4,3,0,0,0,0,IoT,0,278.39,17,1,0,1
host_10150,17,1.03,3,0,0,0,1,server,0,279.91,16,1,3,1
host_10156,4,1.56,3,0,0,0,0,endpoint,0,239.3,12,1,1,1
host_10157,36,7.81,2,0,0,0,0,endpoint,1,208.01,1,1,1,1
host_10158,6,7.62,1,0,0,0,1,router,0,235.64,20,1,2,1
host_10159,21,7.9,1,1,0,0,0,router,0,274.3,22,1,2,1
host_10160,77,9.22,0,0,0,0,0,endpoint,0,290.54,21,1,1,1
host_10161,89,1.19,0,0,1,0,1,server,0,350.27,5,1,3,1
host_10162,26,1.63,4,0,0,0,0,endpoint,0,309.14,14,1,1,1
host_10164,39,9.15,2,0,1,0,0,server,1,255.25,11,1,3,1
host_10165,84,7.75,1,0,0,0,0,router,0,261.39,9,1,2,1
host_10166,33,3.24,4,0,0,0,0,server,1,412.61,11,1,3,1
host_10168,56,6.16,2,0,1,0,1,router,0,309.68,17,1,2,1
host_10169,81,2.57,2,0,1,0,1,endpoint,0,292.08,4,1,1,1
host_10170,21,5.31,1,0,0,0,1,server,0,318.86,14,1,3,1
host_10171,46,9.42,1,1,0,0,1,endpoint,0,280.73,8,1,1,1
host_10173,16,9.24,1,0,0,1,0,IoT,0,159.09,16,1,0,1
host_10176,92,8.94,3,0,0,0,0,IoT,0,326.38,21,1,0,1
host_10179,3,7.16,4,0,0,0,1,endpoint,1,415.7,6,1,1,1
host_10180,89,8.82,0,0,0,0,1,endpoint,0,287.99,9,1,1,1
host_10181,19,0.88,1,0,0,0,1,endpoint,0,360.69,7,1,1,1
host_10184,79,9.1,0,0,0,0,0,server,0,315.81,16,1,3,1
host_10185,86,9.56,2,0,0,0,0,endpoint,0,341.34,1,1,1,1
host_10187,82,1.19,3,1,0,0,0,router,0,302.82,13,1,2,1
host_10188,22,9.35,4,1,0,0,0,router,0,276.54,22,1,2,1
host_10189,46,2.96,0,1,0,0,0,server,1,252.97,5,1,3,1
host_10191,13,0.36,1,0,0,0,1,router,0,288.95,17,1,2,1
host_10193,5,6.94,3,1,0,0,0,server,0,267.33,2,1,3,1
host_10195,77,5.17,2,0,0,0,0,endpoint,1,309.55,20,1,1,1
host_10196,27,9.17,0,1,0,0,0,router,0,266.11,18,1,2,1
host_10198,24,0.71,2,0,1,0,1,endpoint,0,315.47,2,1,1,1
host_10199,67,8.52,2,0,1,0,1,router,1,172.8,5,1,2,1
host_10200,63,7.75,1,0,0,0,0,endpoint,0,168.45,16,1,1,1
host_10201,94,2.64,3,0,1,0,1,router,0,287.96,14,1,2,1
host_10202,99,3.24,4,1,0,0,0,server,0,321.7,20,1,3,1
host_10205,78,0.61,1,0,1,0,1,server,0,327.12,5,1,3,1
host_10206,12,4.89,4,1,0,0,0,endpoint,0,307.8,7,1,1,1
host_10208,44,8.2,3,0,0,0,0,endpoint,0,330.8,2,1,1,1
host_10210,43,5.28,4,0,0,0,0,server,0,223.98,0,1,3,1
host_10214,85,7.67,2,1,0,1,0,server,0,221.82,9,1,3,1
host_10215,57,7.1,5,0,0,0,0,endpoint,0,273.12,12,1,1,1
host_10216,87,7.37,0,0,0,0,0,endpoint,0,356.3,5,1,1,1
host_10217,84,1.05,1,0,0,1,1,server,0,322.56,15,1,3,1
host_10219,75,1.82,1,0,0,0,1,endpoint,0,287.22,14,1,1,1
host_10221,98,7.57,1,0,0,0,0,endpoint,0,241.14,5,1,1,1
host_10222,74,8.89,1,0,0,0,0,router,0,284.08,23,1,2,1
host_10223,74,7.17,1,0,1,0,1,router,0,339.68,22,1,2,1
host_10224,70,8.06,0,1,0,0,0,server,0,325.57,12,1,3,1
host_10225,88,9.91,2,1,0,0,0,router,1,358.21,3,1,2,1
host_10227,43,9.65,3,1,0,0,0,router,0,273.58,0,1,2,1
host_10229,27,8.13,1,0,0,1,1,endpoint,0,283.35,20,1,1,1
host_10230,58,6.5,4,1,0,0,0,endpoint,1,314.28,21,1,1,1
host_10232,6,7.04,2,0,0,0,0,IoT,0,294.28,10,1,0,1
host_10234,6,9.24,1,0,0,0,0,server,0,233.5,1,1,3,1
host_10235,50,1.15,3,0,0,0,0,endpoint,0,249.76,1,1,1,1
host_10241,72,4.92,1,0,0,0,0,router,1,298.24,21,1,2,1
host_10243,88,0.78,3,0,0,0,0,server,0,321.66,2,1,3,1
host_10244,48,2.62,1,1,1,0,1,endpoint,0,310.59,16,1,1,1
host_10245,70,9.53,2,0,0,0,0,server,0,375.79,16,1,3,1
host_10246,99,1.11,0,0,0,0,1,server,0,358.64,14,1,3,1
host_10248,60,0.36,5,0,0,0,0,endpoint,0,239.47,1,1,1,1
host_10250,36,6.99,3,0,0,0,1,server,0,284.14,13,1,3,1
host_10255,12,7.52,0,0,0,0,0,server,0,339.61,21,1,3,1
host_10258,71,0.81,0,1,0,0,1,server,1,333.18,14,1,3,1
host_10259,11,6.57,2,0,1,0,1,endpoint,0,322.03,7,1,1,1
host_10261,52,4.94,4,0,0,0,1,server,1,335.77,15,1,3,1
host_10263,33,1.7,1,1,0,0,0,endpoint,1,263.56,11,1,1,1
host_10265,18,3.21,1,0,1,0,1,server,0,373.43,15,1,3,1
host_10266,41,0.9,1,0,0,0,1,server,0,230.87,21,1,3,1
host_10268,56,5.98,1,0,0,1,1,endpoint,0,316.47,11,1,1,1
host_10270,73,7.05,3,0,1,1,0,server,0,318.89,23,1,3,1
host_10271,31,7.41,2,0,0,1,1,router,0,391.29,13,1,2,1
host_10272,55,6.97,2,0,0,0,1,IoT,1,331.35,18,1,0,1
host_10273,10,9.37,1,1,0,0,0,endpoint,0,324.11,14,1,1,1
host_10278,43,5.1,0,0,0,0,0,server,1,342.8,23,1,3,1
host_10279,31,0.04,0,0,0,0,0,router,1,381.55,13,1,2,1
host_10281,67,9.33,3,0,0,0,0,router,0,319.47,0,1,2,1
host_10283,63,9.68,1,0,1,0,0,router,0,208.33,11,1,2,1
host_10284,75,3.57,1,0,0,0,1,endpoint,0,203.59,17,1,1,1
host_10286,92,3.98,3,0,0,0,0,endpoint,1,253.23,22,1,1,1
host_10287,10,4.95,2,1,1,0,1,server,0,275.73,16,1,3,1
host_10288,38,6.29,3,0,1,0,0,endpoint,0,274.49,5,1,1,1
host_10289,47,5.05,1,0,1,0,1,endpoint,0,280.43,15,1,1,1
host_10290,57,5.37,4,1,1,0,0,endpoint,0,300.91,12,1,1,1
host_10293,15,3.11,4,0,0,0,0,endpoint,0,343.03,11,1,1,1
host_10294,18,9.87,2,0,0,0,1,endpoint,0,255.26,7,1,1,1
host_10296,88,8.97,0,0,0,0,0,IoT,1,283.98,13,1,0,1
host_10301,26,9.78,1,0,1,0,1,server,0,300.19,19,1,3,1
host_10302,71,6.74,1,0,0,0,1,router,0,263.68,15,1,2,1
host_10303,38,9.32,1,0,0,0,0,server,0,278.27,17,1,3,1
host_10304,94,8.35,1,0,0,1,1,endpoint,0,312.95,3,1,1,1
host_10307,11,6.25,2,0,1,0,1,server,1,232.14,13,1,3,1
host_10309,34,2.65,2,0,0,0,1,router,0,411.74,23,1,2,1
host_10310,1,4.08,0,0,1,0,1,router,0,302.17,22,1,2,1
host_10312,2,0.36,0,0,1,0,0,endpoint,1,362.98,5,1,1,1
host_10313,85,4.83,0,1,0,0,1,router,0,303.29,12,1,2,1
host_10314,20,8.6,0,1,1,0,0,endpoint,0,321.6,4,1,1,1
host_10315,61,4.92,3,0,0,0,0,server,1,224.21,0,1,3,1
host_10318,88,7.94,2,0,0,0,0,endpoint,0,275.85,9,1,1,1
host_10319,68,3.59,4,0,1,0,0,endpoint,0,244.68,23,1,1,1
host_10320,12,9.57,3,0,0,0,0,endpoint,0,326.82,8,1,1,1
host_10321,22,9.94,3,0,0,0,0,endpoint,0,279.6,16,1,1,1
host_10322,20,9.16,0,0,0,0,0,server,0,227.03,5,1,3,1
host_10323,82,0.85,4,0,0,0,0,router,0,316.98,11,1,2,1
host_10324,1,3.33,4,0,0,0,0,endpoint,0,280.45,9,1,1,1
host_10325,30,9.45,1,0,0,0,0,IoT,0,370.79,5,1,0,1
host_10326,97,8.05,1,0,0,0,0,server,0,295.51,14,1,3,1
host_10327,24,9.11,0,0,0,0,1,endpoint,1,270.73,0,1,1,1
host_10331,75,8.39,1,0,0,0,0,endpoint,0,313.3,18,1,1,1
host_10332,24,7.45,2,1,0,0,1,IoT,0,273.36,11,1,0,1
host_10335,55,5.57,2,0,0,0,0,server,1,254.92,1,1,3,1
host_10337,80,1.38,1,0,0,0,1,router,0,388.95,19,1,2,1
host_10340,24,2.2,4,0,1,1,0,endpoint,0,292.4,21,1,1,1
host_10341,54,9.21,0,0,0,0,1,endpoint,0,271.74,1,1,1,1
host_10342,26,7.16,2,0,0,0,0,endpoint,0,288.33,22,1,1,1
host_10343,66,7.37,5,0,0,0,1,router,0,260.76,16,1,2,1
host_10344,80,7.94,1,1,0,0,0,server,0,406.43,12,1,3,1
host_10346,65,7.67,3,0,1,0,0,router,0,364.96,9,1,2,1
host_10347,75,9.78,2,1,0,1,1,router,0,254.19,16,1,2,1
host_10349,35,4.17,3,0,0,0,1,router,0,216.45,12,1,2,1
host_10350,43,7.16,0,0,0,0,0,router,0,242.72,4,1,2,1
host_10351,29,9.01,3,1,0,0,0,router,0,278.45,8,1,2,1
host_10354,58,9.19,1,0,1,0,0,server,0,314.57,23,1,3,1
host_10355,54,9.46,3,0,0,1,1,server,0,258.84,5,1,3,1
host_10356,39,4.84,1,0,0,0,0,server,1,317.62,0,1,3,1
host_10357,42,3.75,0,0,1,0,1,IoT,0,249.13,12,1,0,1
host_10359,29,4.99,2,0,0,0,0,router,1,275.15,8,1,2,1
host_10360,43,9.35,2,1,0,0,0,endpoint,0,418.05,18,1,1,1
host_10363,59,9.12,3,0,0,0,0,IoT,0,397.9,5,1,0,1
host_10365,76,7.68,1,0,0,0,0,IoT,0,323.83,2,1,0,1
host_10367,42,8.05,1,1,1,0,0,router,0,283.49,7,1,2,1
host_10368,94,9.81,1,1,1,0,0,endpoint,0,256.51,20,1,1,1
host_10370,32,8.45,4,0,0,0,1,endpoint,0,256.4,18,1,1,1
host_10371,42,9.88,0,1,1,0,0,router,0,309.91,10,1,2,1
host_10372,32,9.84,3,0,0,0,0,server,1,252.62,19,1,3,1
host_10377,81,4.92,0,0,0,0,0,router,1,249.49,0,1,2,1
host_10379,71,7.11,5,0,0,0,0,server,0,308.21,20,1,3,1
host_10381,91,8.98,3,0,0,0,1,server,0,377.96,14,1,3,1
host_10382,9,8.11,1,1,0,0,1,server,0,300.6,11,1,3,1
host_10383,22,3.22,1,0,0,0,1,IoT,0,262.54,5,1,0,1
host_10385,49,7.51,2,0,1,0,0,endpoint,0,278.5,14,1,1,1
host_10387,73,0.32,2,0,0,1,1,endpoint,0,213.33,21,1,1,1
host_10388,84,8.52,3,0,0,0,0,endpoint,0,242.76,15,1,1,1
host_10389,53,1.38,3,0,0,0,1,server,0,241.4,20,1,3,1
host_10390,83,8.89,0,0,0,0,0,server,0,362.2,4,1,3,1
host_10391,40,9.14,1,0,0,0,0,endpoint,0,269.74,9,1,1,1
host_10392,45,4.61,1,1,1,1,1,endpoint,0,333.05,11,1,1,1
host_10393,68,8.07,1,0,1,0,1,endpoint,0,367.35,19,1,1,1
host_10395,22,8.58,0,1,0,0,0,endpoint,0,302.94,17,1,1,1
host_10396,18,8.25,1,0,0,1,0,server,0,299.91,23,1,3,1
host_10399,39,6.4,3,0,0,0,1,server,0,332.14,8,1,3,1
host_10401,6,9.8,2,1,0,0,0,endpoint,0,225.24,23,1,1,1
host_10402,83,4.07,0,0,0,0,1,server,0,362.88,18,1,3,1
host_10405,80,6.11,1,0,0,0,1,router,0,288.74,1,1,2,1
host_10406,69,8.11,1,0,0,0,0,endpoint,0,270.8,19,1,1,1
host_10408,1,7.88,2,0,0,0,0,router,1,260.8,2,1,2,1
host_10409,37,7.31,5,1,0,0,0,router,0,332.81,19,1,2,1
host_10412,81,1.49,1,1,0,0,0,endpoint,1,199.65,22,1,1,1
host_10413,64,0.42,3,0,0,0,1,router,0,265.19,5,1,2,1
host_10414,90,0.63,3,0,0,1,0,IoT,0,355.65,18,1,0,1
host_10415,86,9.42,1,0,0,0,0,endpoint,1,270.74,18,1,1,1
host_10416,62,9.85,2,0,0,0,0,endpoint,1,284.48,12,1,1,1
host_10418,61,3.35,3,0,0,0,1,router,0,281.64,11,1,2,1
host_10420,66,8.34,1,1,1,0,0,endpoint,0,355.69,4,1,1,1
host_10421,30,4.96,3,0,0,1,1,router,0,261.65,17,1,2,1
host_10424,82,7.1,0,0,0,0,0,router,0,307.21,0,1,2,1
host_10425,74,3.19,0,0,0,0,0,server,1,342.69,2,1,3,1
host_10427,4,0.18,0,0,1,0,1,endpoint,0,277.6,22,1,1,1
host_10428,37,4.46,2,0,0,0,0,endpoint,1,367.03,3,1,1,1
host_10429,4,9.08,0,0,0,0,0,router,0,278.86,3,1,2,1
host_10432,77,9.26,1,0,1,0,0,server,0,228.04,23,1,3,1
host_10434,88,0.52,1,0,0,0,1,router,0,289.16,20,1,2,1
host_10435,66,8.79,1,1,0,0,0,endpoint,0,347.31,13,1,1,1
host_10436,48,7.01,1,0,1,0,0,endpoint,0,315.07,10,1,1,1
host_10438,58,7.52,5,0,0,0,1,server,0,326.8,23,1,3,1
host_10439,83,7.41,1,1,0,0,1,endpoint,0,313.84,14,1,1,1
host_10441,28,6.76,4,0,1,0,0,server,0,315.53,1,1,3,1
host_10443,10,9.64,4,0,0,0,0,endpoint,0,250.49,4,1,1,1
host_10444,65,9.67,2,0,0,0,0,router,0,229.42,12,1,2,1
host_10446,85,5.9,3,0,0,0,0,server,0,348.34,6,1,3,1
host_10452,69,4.3,2,0,0,0,1,router,0,333.54,18,1,2,1
host_10453,22,8.18,3,0,0,0,0,IoT,0,307.35,11,1,0,1
host_10454,64,7.94,0,0,0,0,0,endpoint,0,341.6,16,1,1,1
host_10455,41,7.32,1,1,0,0,1,server,0,274.92,3,1,3,1
host_10457,71,7.96,3,1,0,1,0,endpoint,0,290.8,6,1,1,1
host_10458,56,9.19,2,0,0,0,0,endpoint,0,229.43,15,1,1,1
host_10459,23,0.59,1,1,0,0,0,server,1,372.55,8,1,3,1
host_10461,91,9.88,4,1,0,0,0,endpoint,0,326.13,18,1,1,1
host_10462,6,5.99,3,1,0,0,1,endpoint,0,377.45,17,1,1,1
host_10463,34,5.14,1,1,1,0,1,router,0,394.03,13,1,2,1
host_10464,63,1.77,3,0,0,0,0,IoT,0,323.2,6,1,0,1
host_10468,97,4.64,3,0,1,0,0,endpoint,0,328.09,4,1,1,1
host_10470,60,7.31,1,0,0,0,1,endpoint,0,353.65,6,1,1,1
host_10471,70,9.74,1,0,1,0,0,endpoint,0,335.63,18,1,1,1
host_10475,41,1.38,3,0,0,0,0,server,1,441.01,3,1,3,1
host_10476,62,9.71,0,0,0,1,1,router,0,269.73,18,1,2,1
host_10480,36,6.59,5,1,0,0,0,router,0,285.04,20,1,2,1
host_10483,8,8.19,2,0,0,0,0,endpoint,0,259.47,21,1,1,1
host_10484,26,3.63,2,0,0,0,1,endpoint,0,349.44,5,1,1,1
host_10487,85,2.15,0,0,0,0,0,endpoint,1,320.61,13,1,1,1
host_10489,68,6.68,3,0,1,0,0,router,1,306.05,23,1,2,1
host_10490,62,8.0,2,1,0,0,0,router,0,222.42,23,1,2,1
host_10491,80,2.28,0,0,0,0,0,endpoint,1,296.06,21,1,1,1
host_10496,42,3.45,3,0,0,0,0,IoT,0,241.79,22,1,0,1
host_10501,82,4.0,2,1,1,0,1,router,0,313.51,11,1,2,1
host_10505,65,1.47,1,0,0,0,1,IoT,0,301.24,23,1,0,1
host_10508,60,7.96,0,1,0,0,0,endpoint,0,312.27,21,1,1,1
host_10509,61,9.83,1,0,0,0,1,server,0,405.99,0,1,3,1
host_10510,20,0.25,0,0,1,0,0,endpoint,1,199.55,2,1,1,1
host_10515,33,8.81,4,0,1,0,0,router,0,265.83,8,1,2,1
host_10517,61,9.95,2,1,0,0,0,router,0,385.71,8,1,2,1
host_10520,84,7.77,1,0,1,0,0,endpoint,0,354.76,2,1,1,1
host_10521,65,9.26,2,0,0,0,0,router,0,291.08,22,1,2,1
host_10522,77,8.16,1,1,0,0,0,router,0,319.05,5,1,2,1
host_10523,1,7.45,1,1,0,0,0,endpoint,0,299.37,13,1,1,1
host_10527,28,4.47,5,0,0,0,0,router,0,264.86,10,1,2,1
host_10528,95,9.56,5,1,1,0,0,server,0,263.83,19,1,3,1
host_10529,23,7.23,3,0,1,0,0,endpoint,0,358.88,16,1,1,1
host_10530,17,8.28,2,0,0,1,1,router,0,282.5,16,1,2,1
host_10532,13,6.84,3,0,0,0,0,endpoint,0,317.76,9,1,1,1
host_10533,14,8.62,2,0,0,0,0,endpoint,0,362.46,11,1,1,1
host_10534,11,4.79,4,1,0,0,0,server,0,304.35,21,1,3,1
host_10535,28,4.3,1,0,0,0,0,server,1,297.11,10,1,3,1
host_10536,42,7.19,1,1,0,0,0,endpoint,0,279.98,21,1,1,1
host_10538,99,9.93,5,0,0,0,0,server,0,248.59,1,1,3,1
host_10539,61,4.25,3,1,0,0,0,endpoint,0,301.72,17,1,1,1
host_10540,64,1.76,2,1,0,0,1,endpoint,0,273.18,14,1,1,1
host_10542,81,2.35,3,0,0,0,0,endpoint,0,323.92,6,1,1,1
host_10543,73,5.61,4,0,1,0,0,endpoint,0,346.42,8,1,1,1
host_10545,8,9.5,1,0,0,0,1,router,0,274.02,21,1,2,1
host_10546,21,8.6,2,0,0,0,0,router,1,238.82,3,1,2,1
host_10548,59,1.72,0,0,0,0,1,endpoint,0,315.8,17,1,1,1
host_10549,50,5.12,1,0,1,1,0,server,1,334.76,8,1,3,1
host_10550,69,7.73,1,1,0,0,0,router,0,391.7,15,1,2,1
host_10551,70,2.19,0,0,0,0,1,endpoint,0,311.18,7,1,1,1
host_10556,20,7.4,2,0,0,0,0,endpoint,0,249.65,10,1,1,1
host_10557,48,9.51,3,0,0,0,0,endpoint,0,321.7,17,1,1,1
host_10558,73,1.37,3,0,0,0,0,server,0,266.19,1,1,3,1
host_10563,54,4.04,3,0,0,0,0,endpoint,0,440.56,12,1,1,1
host_10564,25,8.21,2,0,0,0,0,endpoint,0,243.57,18,1,1,1
host_10566,9,2.23,2,0,0,0,1,server,0,289.36,14,1,3,1
host_10570,74,3.43,3,1,0,0,0,endpoint,0,322.51,9,1,1,1
host_10572,43,9.04,2,1,0,0,0,IoT,0,351.58,16,1,0,1
host_10576,70,6.3,3,0,1,0,0,endpoint,0,244.53,21,1,1,1
host_10577,2,5.52,1,0,0,0,0,endpoint,1,327.82,16,1,1,1
host_10578,94,8.12,0,0,0,0,0,server,0,342.03,10,1,3,1
host_10580,32,3.53,2,1,0,0,1,endpoint,0,319.78,8,1,1,1
host_10582,76,0.85,1,0,0,0,1,server,0,346.38,13,1,3,1
host_10583,1,5.35,0,0,0,1,1,server,0,393.36,20,1,3,1
host_10584,72,8.88,1,0,0,0,0,endpoint,0,300.48,18,1,1,1
host_10586,50,7.39,0,0,0,0,0,endpoint,0,314.49,4,1,1,1
host_10587,13,2.98,4,0,0,0,0,endpoint,0,283.66,8,1,1,1
host_10592,74,7.64,1,1,0,0,1,endpoint,0,215.86,21,1,1,1
host_10594,69,6.5,3,0,1,0,0,endpoint,0,235.89,9,1,1,1
host_10595,19,7.59,2,0,0,0,0,router,0,299.63,7,1,2,1
host_10596,38,3.23,4,0,0,0,1,IoT,0,322.21,13,1,0,1
host_10597,11,7.98,2,1,0,0,0,router,0,416.71,16,1,2,1
host_10598,43,3.39,5,1,1,0,0,endpoint,0,345.49,14,1,1,1
host_10601,21,2.0,1,1,1,0,0,endpoint,1,243.71,20,1,1,1
host_10602,82,7.37,1,0,0,0,0,server,1,325.1,20,1,3,1
host_10603,57,8.88,2,0,0,0,0,server,0,264.58,13,1,3,1
host_10610,31,7.44,3,0,0,0,0,router,0,381.51,4,1,2,1
host_10611,42,4.08,2,0,0,0,1,server,0,301.72,8,1,3,1
host_10612,68,10.0,2,0,0,0,0,router,0,343.17,4,1,2,1
host_10614,61,9.78,3,0,0,0,1,server,0,315.99,23,1,3,1
host_10616,78,1.11,1,1,0,1,1,endpoint,0,337.64,10,1,1,1
host_10617,68,7.51,0,0,1,0,0,endpoint,0,234.63,15,1,1,1
host_10618,90,7.02,2,0,0,0,0,endpoint,0,276.61,20,1,1,1
host_10619,17,8.11,0,0,0,1,1,router,0,317.42,1,1,2,1
host_10621,51,9.31,1,0,0,0,1,server,0,327.26,23,1,3,1
host_10622,70,1.19,3,0,0,0,0,endpoint,0,287.5,22,1,1,1
host_10625,75,7.97,1,0,0,0,0,endpoint,0,275.28,3,1,1,1
host_10627,30,4.36,3,1,0,0,0,endpoint,0,277.62,21,1,1,1
host_10631,26,4.6,0,0,0,0,0,endpoint,1,273.03,2,1,1,1
host_10634,89,9.47,3,1,1,0,1,endpoint,0,338.42,16,1,1,1
host_10636,31,3.36,3,0,0,0,0,router,0,249.43,10,1,2,1
host_10637,26,4.82,3,1,0,1,0,server,1,320.65,17,1,3,1
host_10639,41,4.95,1,0,1,0,0,server,1,272.3,16,1,3,1
host_10640,23,9.13,0,1,0,0,0,endpoint,0,275.19,21,1,1,1
host_10643,89,1.14,4,0,1,1,1,server,0,376.34,1,1,3,1
host_10644,66,7.53,2,1,0,0,0,endpoint,0,270.66,19,1,1,1
host_10645,66,7.16,0,0,0,0,0,server,0,383.11,12,1,3,1
host_10646,16,1.53,3,0,0,0,0,endpoint,0,272.06,20,1,1,1
host_10648,28,5.79,2,1,0,0,1,router,1,348.16,9,1,2,1
host_10649,77,6.36,5,1,0,0,0,server,0,267.99,3,1,3,1
host_10653,31,9.31,0,0,0,0,1,IoT,0,319.71,3,1,0,1
host_10655,32,7.33,0,0,0,0,0,endpoint,1,300.31,11,1,1,1
host_10656,54,5.18,3,1,0,0,0,server,0,201.93,11,1,3,1
host_10657,98,0.12,0,0,1,0,1,router,1,313.95,23,1,2,1
host_10661,66,5.66,2,0,0,0,1,IoT,1,222.48,14,1,0,1
host_10663,54,2.05,2,0,0,0,1,IoT,0,325.55,19,1,0,1
host_10664,40,7.76,2,0,0,0,0,endpoint,0,200.51,23,1,1,1
host_10668,74,9.22,2,0,0,0,0,endpoint,0,286.85,19,1,1,1
host_10669,55,5.37,3,1,0,1,0,router,0,307.95,9,1,2,1
host_10674,75,3.09,3,0,0,1,0,server,0,358.44,21,1,3,1
host_10675,14,6.88,0,0,0,1,0,endpoint,1,331.27,5,1,1,1
host_10677,12,3.75,1,0,0,0,1,server,0,289.47,3,1,3,1
host_10678,45,6.54,3,0,0,0,0,endpoint,1,347.16,5,1,1,1
host_10681,35,8.55,1,0,1,0,0,endpoint,0,237.36,15,1,1,1
host_10683,75,6.49,1,0,0,0,1,server,0,250.96,16,1,3,1
host_10685,67,3.72,3,1,0,0,0,endpoint,0,386.27,16,1,1,1
host_10686,29,0.82,0,1,0,0,0,endpoint,1,274.6,17,1,1,1
host_10687,18,8.57,2,0,0,0,0,router,0,332.12,3,1,2,1
host_10688,20,5.92,3,1,0,0,1,router,0,297.85,23,1,2,1
host_10689,14,0.84,0,1,0,0,1,server,0,315.18,15,1,3,1
host_10690,34,8.05,0,0,0,0,0,server,0,333.96,16,1,3,1
host_10692,54,7.65,0,1,1,0,1,router,0,287.95,8,1,2,1
host_10693,31,0.13,4,1,0,0,1,router,0,279.94,9,1,2,1
host_10694,58,0.29,3,0,0,0,0,router,0,319.67,4,1,2,1
host_10695,42,1.71,3,0,0,0,0,router,0,315.44,0,1,2,1
host_10696,58,2.11,1,0,1,0,1,router,0,338.45,7,1,2,1
host_10697,82,7.64,0,1,0,0,0,endpoint,0,256.46,18,1,1,1
host_10698,30,7.07,0,0,1,0,0,router,0,321.47,9,1,2,1
host_10699,25,6.16,3,0,0,0,0,endpoint,0,351.24,0,1,1,1
host_10700,63,8.85,4,1,0,0,0,endpoint,1,317.78,15,1,1,1
host_10702,72,9.04,0,0,0,0,0,server,0,296.74,15,1,3,1
host_10703,92,9.09,2,1,0,0,0,IoT,0,383.14,13,1,0,1
host_10704,8,4.34,1,0,0,0,0,server,1,304.81,5,1,3,1
host_10705,95,0.94,2,1,0,1,0,endpoint,1,195.91,12,1,1,1
host_10706,3,7.27,2,0,0,0,0,endpoint,0,265.79,18,1,1,1
host_10708,86,7.95,2,0,0,0,0,server,0,333.4,4,1,3,1
host_10709,81,1.64,1,0,0,0,1,server,0,225.87,9,1,3,1
host_10713,62,3.63,2,1,1,0,1,IoT,0,356.43,18,1,0,1
host_10714,94,0.85,0,0,0,0,0,IoT,1,336.74,12,1,0,1
host_10716,76,8.43,3,1,0,1,1,endpoint,0,287.9,20,1,1,1
host_10718,96,7.65,0,0,0,1,0,server,0,174.67,0,1,3,1
host_10720,20,6.74,1,0,0,0,0,endpoint,1,268.2,10,1,1,1
host_10721,35,9.16,1,1,0,0,0,server,0,296.58,21,1,3,1
host_10722,53,3.24,1,0,0,0,1,server,0,398.59,21,1,3,1
host_10723,47,9.0,3,0,1,0,0,endpoint,1,221.0,0,1,1,1
