host,open_ports,vuln_score,critical_vulns,service_http_open,service_ssh_open,service_rdp_open,snort_alert,device_type,geo_location_risk,avg_packet_size,scan_hour,label
host_11487,54,7.18,2,1,0,0,0,endpoint,1,234.13,13,1
host_11488,69,1.22,0,0,0,0,1,IoT,0,310.86,6,1
host_11489,59,6.95,3,0,1,0,0,endpoint,0,346.84,6,1
host_11490,36,4.5,0,0,0,0,0,server,0,261.4,18,0
host_11491,3,8.12,2,0,0,0,0,endpoint,0,328.31,10,1
host_11492,58,5.34,1,0,0,0,0,router,0,219.1,21,0
host_11493,88,3.36,4,1,1,0,0,endpoint,0,290.02,22,1
host_11494,55,3.32,1,0,0,0,1,endpoint,0,337.2,1,1
host_11495,57,8.97,1,0,1,0,0,router,1,287.67,3,1
host_11496,17,4.53,0,0,0,0,1,server,0,284.14,5,1
host_11497,39,4.06,3,1,0,0,0,router,0,335.58,1,1
host_11498,90,0.4,0,0,0,1,0,server,0,226.15,10,0
host_11499,68,3.64,2,0,0,0,0,endpoint,0,322.5,14,0
host_11500,55,8.5,3,0,0,0,0,IoT,0,329.06,13,1
host_11501,45,7.61,2,1,0,0,1,endpoint,0,356.66,2,1
host_11502,76,2.21,1,0,0,0,0,router,0,201.69,13,0
host_11503,1,4.13,2,0,0,0,0,endpoint,0,237.13,2,0
host_11504,21,1.97,2,0,1,0,0,endpoint,1,264.1,2,1
host_11505,83,9.54,2,0,1,0,0,endpoint,0,318.84,13,1
host_11506,21,5.98,2,0,1,0,0,endpoint,0,256.73,19,0
host_11507,52,7.54,2,1,1,0,1,IoT,0,312.56,15,1
host_11508,82,7.14,2,0,0,0,0,server,0,289.09,16,1
host_11509,43,8.74,2,1,1,0,0,server,0,382.8,12,1
host_11510,52,9.49,3,0,0,0,0,router,0,343.54,21,1
host_11511,67,0.32,2,0,0,0,0,endpoint,0,377.18,1,0
host_11512,44,9.75,2,0,0,0,0,router,1,363.13,11,1
host_11513,32,8.71,4,0,0,0,1,endpoint,1,284.51,20,1
host_11514,10,3.83,1,0,0,0,0,router,0,334.69,21,0
host_11515,64,8.37,3,1,0,0,0,endpoint,0,259.15,13,1
host_11516,79,7.37,2,1,0,0,0,server,0,325.89,3,1
host_11517,69,7.93,1,0,0,0,0,router,0,242.65,4,1
host_11518,68,2.21,2,0,0,0,0,endpoint,1,386.35,3,1
host_11519,28,6.49,1,0,0,0,0,server,0,278.49,2,0
host_11520,53,0.26,1,0,0,0,0,router,0,348.29,5,0
host_11521,51,8.48,0,1,0,0,0,server,1,293.07,3,1
host_11522,53,9.51,4,1,0,0,0,endpoint,0,357.43,11,1
host_11523,4,6.62,1,0,0,0,0,router,0,297.77,15,0
host_11524,79,5.13,0,1,0,1,1,server,1,317.81,22,1
host_11525,17,7.26,2,0,0,0,1,endpoint,0,286.85,15,1
host_11526,67,3.26,1,1,0,0,0,server,0,327.18,14,0
host_11527,74,6.26,1,1,0,0,0,router,0,240.63,22,0
host_11528,47,7.19,0,0,0,0,0,server,0,416.37,11,1
host_11529,56,1.43,2,0,0,0,0,endpoint,0,296.51,14,0
host_11530,23,1.4,3,1,0,0,0,server,0,305.54,1,1
host_11531,18,7.16,1,0,0,0,0,IoT,0,258.29,16,1
host_11532,1,4.32,1,0,0,0,0,endpoint,0,294.13,0,0
host_11533,35,8.89,2,0,1,0,0,server,0,342.93,14,1
host_11534,64,3.12,1,1,0,0,0,router,0,314.41,15,0
host_11535,58,0.42,1,0,1,0,0,server,1,349.41,18,1
host_11536,95,6.5,0,0,0,0,0,endpoint,1,267.26,18,1
host_11537,59,6.84,2,1,0,0,0,endpoint,0,294.97,4,0
host_11538,1,5.54,3,1,0,1,0,router,0,244.48,21,1
host_11539,3,6.83,2,0,1,0,0,endpoint,0,346.08,18,0
host_11540,67,5.24,2,0,0,0,0,endpoint,0,239.1,11,0
host_11541,37,6.93,0,1,1,0,0,IoT,0,259.21,11,0
host_11542,83,0.44,1,0,0,0,0,server,0,383.64,3,0
host_11543,29,3.68,0,1,0,0,0,router,0,356.84,20,0
host_11544,89,2.11,3,0,0,0,0,server,0,265.91,18,1
host_11545,33,0.99,0,0,1,0,0,endpoint,0,405.25,21,0
host_11546,61,2.34,3,1,0,0,0,endpoint,0,398.57,19,1
host_11547,93,1.91,0,0,0,0,0,endpoint,0,326.39,20,0
host_11548,90,9.73,1,0,1,0,0,IoT,0,363.0,11,1
host_11549,4,2.87,2,1,0,1,0,server,0,263.04,7,0
host_11550,14,2.31,3,0,0,1,0,server,0,232.43,8,1
host_11551,91,8.35,0,0,1,0,1,endpoint,0,254.98,12,1
host_11552,33,4.19,3,0,0,0,1,router,1,260.5,0,1
host_11553,22,4.21,2,1,0,0,0,endpoint,0,301.3,20,0
host_11554,48,4.44,2,1,0,0,0,IoT,0,264.11,21,0
host_11555,3,4.17,0,0,0,0,1,endpoint,0,300.71,10,1
host_11556,87,3.27,3,0,0,0,0,endpoint,0,279.64,5,1
host_11557,85,2.86,0,0,0,0,1,router,0,367.94,9,1
host_11558,23,8.82,1,1,0,0,1,endpoint,0,273.47,17,1
host_11559,68,1.62,3,0,0,0,0,endpoint,0,395.28,1,1
host_11560,21,1.81,0,1,0,0,0,endpoint,0,277.02,11,0
host_11561,43,5.72,0,0,1,1,0,server,0,286.4,7,0
host_11562,95,3.44,4,0,1,0,0,router,0,326.85,1,1
host_11563,85,4.22,1,0,0,0,0,IoT,0,383.6,6,0
host_11564,26,8.07,1,0,0,0,0,router,0,245.43,7,1
host_11565,41,9.04,3,0,0,0,0,IoT,1,324.64,22,1
host_11566,99,7.91,3,0,0,0,1,IoT,1,258.38,9,1
host_11567,38,2.35,1,0,0,0,0,endpoint,0,319.7,5,0
host_11568,88,9.8,3,0,0,0,0,router,0,361.26,8,1
host_11569,11,3.63,1,0,0,1,0,server,0,351.27,10,0
host_11570,29,1.69,0,0,0,0,0,endpoint,0,224.29,18,0
host_11571,60,4.99,0,1,1,0,0,server,0,284.45,17,0
host_11572,67,7.25,2,0,0,0,0,endpoint,1,324.43,15,1
host_11573,65,0.83,2,0,0,0,0,endpoint,0,319.39,1,0
host_11574,61,6.34,0,1,1,0,0,router,0,330.75,0,0
host_11575,19,8.58,0,0,1,0,1,server,1,289.96,20,1
host_11576,46,2.62,2,0,0,0,0,endpoint,0,245.09,13,0
host_11577,49,6.93,0,1,1,0,0,endpoint,0,285.23,0,0
host_11578,22,4.0,1,1,1,0,0,server,1,338.69,16,1
host_11579,78,4.14,0,0,0,0,0,server,0,268.17,11,0
host_11580,57,2.81,2,0,0,1,0,endpoint,0,250.53,18,0
host_11581,14,6.24,1,0,0,0,0,endpoint,0,260.6,3,0
host_11582,44,3.61,2,0,0,0,0,router,0,321.73,12,0
host_11583,16,8.31,0,0,0,0,0,endpoint,0,185.63,21,1
host_11584,97,9.63,0,0,0,0,0,endpoint,0,305.98,22,1
host_11585,77,9.35,1,1,0,0,0,router,0,401.57,17,1
host_11586,12,1.63,1,0,0,0,0,server,0,285.42,0,0
host_11587,55,0.14,1,1,0,0,1,router,0,278.0,7,1
host_11588,51,4.38,1,0,1,0,0,endpoint,0,280.43,18,0
host_11589,39,7.29,0,0,0,0,0,server,0,427.86,13,1
host_11590,33,9.77,4,0,1,0,0,server,1,402.05,21,1
host_11591,33,7.83,2,1,1,0,1,router,0,296.89,7,1
host_11592,29,5.81,0,0,0,0,1,endpoint,0,284.39,16,1
host_11593,69,0.26,2,0,1,0,0,server,0,345.59,2,0
host_11594,70,8.26,2,0,0,1,0,router,0,293.28,13,1
host_11595,31,1.77,2,1,0,0,0,endpoint,0,310.46,17,0
host_11596,80,0.56,3,0,0,0,0,endpoint,1,282.44,21,1
host_11597,31,8.5,2,0,1,0,0,server,0,352.51,13,1
host_11598,89,5.66,1,0,0,0,0,endpoint,1,311.32,6,1
host_11599,46,1.29,2,0,0,0,0,router,1,295.11,23,1
host_11600,97,3.87,2,0,0,1,0,server,0,272.39,19,0
host_11601,77,0.86,0,0,0,0,1,IoT,0,242.85,19,1
host_11602,52,6.38,2,1,0,0,1,endpoint,0,309.11,3,1
host_11603,10,2.82,0,0,0,0,0,IoT,0,313.63,12,0
host_11604,88,8.66,2,0,0,0,0,router,0,234.26,5,1
host_11605,74,3.58,0,0,0,0,0,IoT,1,248.26,8,1
host_11606,41,4.95,1,0,0,0,1,router,1,312.02,21,1
host_11607,95,0.64,1,0,0,0,0,router,0,241.6,17,0
host_11608,77,2.76,3,0,0,0,0,endpoint,0,296.11,9,1
host_11609,3,6.77,1,0,1,1,1,server,0,221.95,17,1
host_11610,59,7.36,1,0,0,0,0,endpoint,0,330.76,7,1
host_11611,52,2.43,1,0,0,0,0,endpoint,0,269.08,23,0
host_11612,34,5.04,2,0,1,0,1,endpoint,0,301.79,6,1
host_11613,49,8.18,1,0,1,0,0,server,0,335.26,18,1
host_11614,28,3.8,2,0,0,0,0,endpoint,0,431.41,21,0
host_11615,83,1.34,4,0,1,0,1,endpoint,0,302.57,12,1
host_11616,87,4.32,4,0,1,0,0,endpoint,0,305.66,0,1
host_11617,96,6.01,2,0,0,1,0,endpoint,1,259.36,2,1
host_11618,13,0.07,1,0,0,0,0,endpoint,0,497.76,10,0
host_11619,97,3.49,1,0,0,0,0,endpoint,0,228.09,9,0
host_11620,98,6.07,1,1,0,0,0,router,0,311.86,9,0
host_11621,97,9.52,0,0,0,0,0,IoT,0,316.23,1,1
host_11622,69,4.09,2,1,0,1,0,server,0,230.13,13,0
host_11623,67,1.63,0,0,1,0,1,server,0,285.66,15,1
host_11624,61,5.34,1,0,1,0,0,endpoint,0,309.95,12,0
host_11625,60,2.86,0,1,1,0,0,endpoint,0,261.6,9,0
host_11626,71,2.15,1,1,0,0,0,endpoint,0,329.04,11,0
host_11627,24,5.9,1,0,0,1,0,endpoint,0,264.33,12,0
host_11628,63,9.16,2,0,0,0,1,server,0,292.9,21,1
host_11629,86,8.35,1,1,0,1,0,endpoint,1,351.92,18,1
host_11630,61,1.82,1,0,0,0,0,server,1,317.08,21,1
host_11631,23,7.66,1,0,0,0,0,router,0,356.79,17,1
host_11632,30,2.3,2,0,0,0,0,endpoint,0,293.85,8,0
host_11633,60,2.91,1,0,1,0,1,endpoint,0,352.49,1,1
host_11634,18,9.2,4,0,0,0,1,router,0,343.11,7,1
host_11635,96,9.11,3,0,0,0,1,router,0,228.23,2,1
host_11636,56,1.69,3,0,0,0,0,router,0,240.72,4,1
host_11637,53,0.64,1,0,0,0,0,IoT,0,310.83,16,0
host_11638,7,2.93,1,0,1,0,0,router,0,247.37,23,0
host_11639,97,5.82,1,0,0,0,0,endpoint,0,301.11,1,0
host_11640,69,8.77,3,0,0,0,0,endpoint,1,314.84,19,1
host_11641,92,1.19,2,1,0,0,0,endpoint,0,190.02,1,0
host_11642,72,4.15,1,1,0,0,0,endpoint,0,333.32,22,0
host_11643,79,2.72,1,0,0,0,1,server,0,244.29,1,1
host_11644,52,0.15,1,0,1,0,0,router,0,288.25,5,0
host_11645,4,7.88,0,1,0,0,0,server,0,355.14,6,1
host_11646,34,8.13,1,1,0,0,0,endpoint,0,254.77,20,1
host_11647,69,2.21,3,0,0,1,0,server,0,203.45,22,1
host_11648,33,1.51,2,1,0,0,1,server,0,286.57,23,1
host_11649,69,1.45,2,1,1,0,0,endpoint,0,268.19,3,0
host_11650,38,4.64,1,0,0,0,0,endpoint,0,286.74,4,0
host_11651,98,2.46,1,0,0,0,0,endpoint,0,222.17,10,0
host_11652,26,5.11,1,1,0,0,0,server,1,333.34,17,1
host_11653,1,3.85,1,0,0,0,0,router,1,277.78,2,1
host_11654,4,2.11,4,0,0,0,1,endpoint,0,283.01,19,1
host_11655,39,7.51,2,0,0,0,1,router,0,196.71,17,1
host_11656,54,1.5,0,0,0,0,0,endpoint,0,234.57,20,0
host_11657,90,7.99,2,0,0,0,1,server,0,276.5,3,1
host_11658,33,5.61,3,0,1,0,1,server,0,374.71,22,1
host_11659,33,8.32,2,0,0,0,0,server,0,296.29,9,1
host_11660,72,0.05,0,0,0,0,0,router,0,333.12,20,0
host_11661,20,7.49,0,0,0,0,0,IoT,0,341.79,14,1
host_11662,16,0.52,1,1,0,0,0,endpoint,0,301.32,14,0
host_11663,21,9.5,2,0,0,0,0,server,0,286.3,1,1
host_11664,45,7.03,1,1,0,0,0,endpoint,0,256.35,12,1
host_11665,90,3.2,1,0,1,0,0,server,0,307.78,12,0
host_11666,87,3.2,4,0,0,0,0,server,0,233.52,11,1
host_11667,82,8.61,2,0,0,0,0,server,0,294.42,14,1
host_11668,62,9.03,3,0,0,0,0,server,0,279.33,12,1
host_11669,31,8.92,0,1,1,0,1,router,0,370.38,17,1
host_11670,42,8.09,0,0,0,0,0,endpoint,0,262.15,0,1
host_11671,12,8.19,1,0,0,0,0,endpoint,0,275.2,7,1
host_11672,65,5.73,4,0,0,1,0,router,0,349.69,20,1
host_11673,73,0.28,2,0,0,0,0,IoT,0,257.06,6,0
host_11674,3,0.87,1,0,0,0,1,server,0,296.9,6,1
host_11675,90,6.5,2,0,1,0,1,router,0,311.42,15,1
host_11676,9,4.01,0,0,0,0,0,endpoint,0,279.24,14,0
host_11677,51,5.67,2,0,0,0,1,router,0,272.74,16,1
host_11678,16,2.31,1,1,0,0,0,router,0,339.9,11,0
host_11679,88,6.49,3,0,0,0,0,server,0,369.98,2,1
host_11680,78,2.43,3,0,0,0,0,server,1,423.02,14,1
host_11681,3,4.61,3,0,0,0,0,server,0,226.8,21,1
host_11682,98,4.79,2,0,0,0,0,IoT,0,353.47,11,0
host_11683,97,1.78,0,1,0,0,0,endpoint,0,271.69,13,0
host_11684,24,8.76,1,1,1,0,0,endpoint,0,321.55,20,1
host_11685,73,5.26,5,0,0,0,0,server,0,336.7,21,1
host_11686,13,8.67,1,0,0,0,0,router,0,318.62,19,1
host_11687,2,2.63,3,1,1,0,0,endpoint,0,315.87,23,1
host_11688,71,1.72,2,0,0,0,0,endpoint,0,254.35,4,0
host_11689,21,0.18,3,0,0,0,0,endpoint,0,302.71,5,1
host_11690,19,0.94,2,0,0,0,0,endpoint,0,261.68,18,0
host_11691,89,1.47,1,1,0,0,0,router,0,232.49,19,0
host_11692,47,0.79,1,0,0,0,1,endpoint,0,292.88,11,1
host_11693,22,8.97,2,1,1,0,1,router,1,255.66,14,1
host_11694,75,9.11,1,0,0,0,1,endpoint,0,418.14,0,1
host_11695,33,9.37,1,0,0,0,0,endpoint,0,393.69,8,1
host_11696,32,9.6,2,1,0,0,0,router,0,248.88,6,1
host_11697,64,4.92,2,1,1,0,0,server,0,360.71,21,0
host_11698,85,5.3,1,0,0,0,0,router,0,254.77,16,0
host_11699,39,1.31,2,0,0,0,0,server,0,272.01,1,0
host_11700,84,1.37,1,0,0,1,0,router,0,269.9,8,0
host_11701,72,7.73,1,0,1,0,0,endpoint,0,286.69,3,1
host_11702,42,8.56,1,0,0,0,0,server,0,335.67,8,1
host_11703,9,7.85,1,0,0,0,0,endpoint,0,150.23,4,1
host_11704,25,8.35,2,0,1,0,0,endpoint,0,288.51,9,1
host_11705,89,2.77,0,1,0,0,0,IoT,0,309.34,22,0
host_11706,97,4.66,0,0,0,0,1,server,0,281.18,19,1
host_11707,2,4.59,4,0,0,0,0,server,0,354.37,8,1
host_11708,19,9.95,1,0,0,0,0,endpoint,1,267.32,8,1
host_11709,20,9.49,1,0,0,0,0,router,0,258.41,0,1
host_11710,93,5.98,3,0,0,0,0,router,0,245.98,22,1
host_11711,70,1.38,1,1,0,0,0,router,1,289.79,8,1
host_11712,17,2.59,1,1,0,0,0,endpoint,0,286.55,5,0
host_11713,89,3.64,1,1,0,0,0,server,0,306.54,6,0
host_11714,68,8.73,0,0,0,0,0,endpoint,0,323.26,4,1
host_11715,94,1.71,0,1,0,0,0,endpoint,0,287.4,16,0
host_11716,84,2.2,1,0,0,0,0,endpoint,0,299.37,5,0
host_11717,3,3.49,0,0,0,0,1,IoT,0,317.59,10,1
host_11718,87,9.27,3,0,0,0,0,endpoint,0,403.12,4,1
host_11719,51,5.04,0,0,0,0,0,endpoint,0,291.48,7,0
host_11720,82,6.47,2,0,1,0,0,router,1,359.67,10,1
host_11721,26,3.87,5,0,1,0,0,endpoint,0,384.03,13,1
host_11722,56,1.89,1,0,0,0,0,router,0,364.86,12,0
host_11723,64,2.23,2,0,0,0,0,endpoint,0,397.87,15,0
host_11724,8,8.03,1,0,1,0,0,server,1,290.94,4,1
host_11725,81,8.93,3,0,0,0,1,endpoint,0,399.92,13,1
host_11726,95,4.93,3,1,1,1,1,server,0,211.99,12,1
host_11727,37,3.57,0,0,0,0,0,server,0,404.56,13,0
host_11728,97,8.08,2,0,0,0,0,endpoint,0,282.63,16,1
host_11729,27,6.73,1,0,0,0,0,server,0,314.93,16,0
host_11730,45,0.41,0,0,1,0,0,router,0,259.11,1,0
host_11731,4,3.51,1,1,0,0,0,router,0,261.9,6,0
host_11732,86,6.82,3,0,0,0,0,router,0,306.73,18,1
host_11733,90,5.74,0,0,0,0,1,IoT,0,255.76,9,1
host_11734,96,9.78,1,1,1,0,0,endpoint,0,259.06,16,1
host_11735,88,8.66,1,0,0,0,0,endpoint,1,292.8,12,1
host_11736,99,0.6,3,0,0,1,0,endpoint,0,310.38,21,1
host_11737,37,7.26,3,0,1,0,1,endpoint,1,278.37,23,1
host_11738,96,3.36,1,1,0,0,0,endpoint,0,220.93,17,0
host_11739,71,6.82,1,0,0,0,0,router,0,289.48,0,0
host_11740,33,6.17,3,0,0,0,0,IoT,0,263.13,16,1
host_11741,31,5.03,1,0,0,0,0,endpoint,0,243.47,13,0
host_11742,55,8.53,2,0,0,0,1,IoT,1,314.81,10,1
host_11743,12,7.09,1,0,1,0,0,server,0,290.18,3,1
host_11744,11,8.9,1,1,1,0,0,server,0,323.74,17,1
host_11745,88,2.82,1,0,0,0,0,endpoint,0,267.35,23,0
host_11746,72,3.48,3,0,1,0,0,endpoint,0,203.39,17,1
host_11747,32,6.22,1,0,1,1,1,endpoint,0,345.22,23,1
host_11748,57,9.66,1,1,0,0,1,endpoint,0,243.03,6,1
host_11749,38,3.72,2,0,0,1,0,server,0,228.93,1,0
host_11750,60,0.32,3,0,0,0,0,endpoint,0,257.38,12,1
host_11751,86,4.46,0,0,0,0,0,server,0,313.36,15,0
host_11752,98,5.44,3,0,0,0,0,endpoint,0,273.56,17,1
host_11753,19,8.01,1,1,0,0,0,server,0,328.35,11,1
host_11754,84,7.29,2,1,0,0,1,server,0,302.48,13,1
host_11755,56,9.65,1,1,0,0,0,server,0,274.03,22,1
host_11756,14,7.83,2,1,0,0,0,router,0,264.8,1,1
host_11757,33,2.99,4,0,0,0,0,router,0,313.41,3,1
host_11758,10,6.41,3,1,0,0,0,IoT,0,356.68,9,1
host_11759,80,6.72,1,1,0,0,0,endpoint,1,337.63,7,1
host_11760,64,9.98,1,0,0,0,0,server,0,335.64,23,1
host_11761,64,1.39,0,0,0,0,0,router,0,377.27,19,0
host_11762,62,1.91,1,0,0,0,0,server,0,233.93,8,0
host_11763,68,1.56,0,1,0,0,0,endpoint,0,292.72,14,0
host_11764,91,5.89,2,0,0,0,0,IoT,0,331.04,2,0
host_11765,92,1.35,2,1,0,1,0,router,0,344.34,6,0
host_11766,43,6.56,2,0,0,0,1,IoT,1,260.12,11,1
host_11767,80,8.04,1,0,0,0,0,server,0,305.25,3,1
host_11768,59,4.33,2,0,0,0,0,endpoint,0,333.31,4,0
host_11769,52,5.61,2,0,1,0,1,endpoint,0,228.97,10,1
host_11770,97,9.13,0,1,1,0,0,endpoint,0,348.12,20,1
host_11771,19,5.7,0,0,0,0,0,server,0,350.06,1,0
host_11772,21,2.09,2,0,0,0,0,server,0,189.69,15,0
host_11773,22,3.43,1,0,0,0,1,router,0,341.91,23,1
host_11774,9,5.3,3,0,0,0,0,endpoint,1,398.09,19,1
host_11775,9,1.55,1,1,0,0,0,server,0,282.37,6,0
host_11776,73,6.13,3,0,0,0,1,IoT,0,301.97,17,1
host_11777,27,9.99,2,0,0,0,1,router,0,237.75,5,1
host_11778,17,6.53,2,1,1,0,0,endpoint,0,333.57,13,0
host_11779,44,3.72,0,1,0,0,0,router,1,315.37,0,1
host_11780,45,3.32,0,1,0,0,0,router,0,291.66,1,0
host_11781,8,9.32,0,1,0,0,0,router,0,253.93,13,1
host_11782,80,8.72,1,0,0,0,0,server,0,300.27,15,1
host_11783,18,4.72,1,1,1,0,0,server,0,283.5,11,0
host_11784,33,3.53,3,0,0,0,0,router,0,283.16,6,1
host_11785,1,7.1,1,0,0,0,1,endpoint,0,252.4,13,1
host_11786,76,3.15,0,0,1,0,1,router,0,227.17,16,1
host_11787,6,1.19,2,0,0,0,0,server,0,420.55,21,0
host_11788,41,3.1,0,0,0,1,1,endpoint,0,246.48,4,1
host_11789,55,4.34,2,0,0,0,0,endpoint,0,265.4,16,0
host_11790,5,2.55,2,0,0,0,1,server,0,342.63,18,1
host_11791,59,2.17,1,0,0,0,0,router,0,358.04,17,0
host_11792,80,0.06,2,1,0,0,0,endpoint,1,264.7,9,1
host_11793,18,6.31,1,0,1,0,0,server,0,383.45,19,0
host_11794,49,6.14,0,1,0,0,0,server,0,326.98,5,0
host_11795,82,1.88,0,0,1,0,0,endpoint,0,249.17,5,0
host_11796,65,9.44,2,0,1,0,1,endpoint,0,327.01,20,1
host_11797,83,4.1,3,0,1,0,0,endpoint,0,357.13,4,1
host_11798,54,0.25,2,1,0,0,1,router,0,314.15,1,1
host_11799,61,2.2,1,0,0,1,0,server,0,326.14,4,0
host_11800,8,6.92,1,0,1,0,0,server,0,249.65,19,0
host_11801,3,2.02,1,0,0,0,0,router,0,407.02,21,0
host_11802,25,0.54,1,1,1,1,0,server,0,217.02,13,0
host_11803,69,6.18,3,0,1,0,0,endpoint,0,293.12,5,1
host_11804,55,5.18,4,0,0,0,0,endpoint,1,260.38,7,1
host_11805,40,7.61,2,0,0,0,1,endpoint,0,330.3,21,1
host_11806,83,7.73,2,1,0,0,1,endpoint,1,251.0,23,1
host_11807,82,9.6,1,0,0,0,0,IoT,0,390.74,22,1
host_11808,50,0.57,0,0,0,0,0,IoT,0,254.65,0,0
host_11809,95,0.39,1,0,0,0,0,server,1,345.87,19,1
host_11810,33,9.87,0,1,1,0,0,server,0,310.09,10,1
host_11811,18,6.45,1,1,0,0,0,endpoint,0,338.53,13,0
host_11812,57,7.15,1,0,0,0,0,IoT,0,331.06,6,1
host_11813,16,0.96,2,0,1,1,0,router,0,302.11,23,0
host_11814,80,0.7,0,1,0,0,0,server,0,228.71,11,0
host_11815,38,1.6,1,1,0,0,0,endpoint,1,295.47,23,1
host_11816,41,4.27,2,0,0,0,1,router,0,238.92,22,1
host_11817,7,1.1,1,0,1,0,1,server,0,270.09,7,1
host_11818,78,4.46,1,0,0,0,0,endpoint,0,288.21,17,0
host_11819,53,5.62,4,1,0,0,0,router,0,333.2,2,1
host_11820,63,0.0,2,0,0,0,0,endpoint,0,285.29,0,0
host_11821,89,1.14,2,0,0,1,1,endpoint,0,385.04,8,1
host_11822,32,3.75,2,0,0,0,0,endpoint,0,286.48,3,0
host_11823,38,0.53,6,0,1,0,0,endpoint,1,289.54,10,1
host_11824,22,1.34,1,0,1,0,0,IoT,0,220.3,8,0
host_11825,16,2.32,4,1,0,0,0,router,0,278.48,20,1
host_11826,52,4.3,0,0,0,0,0,endpoint,0,254.09,1,0
host_11827,29,7.15,3,1,0,0,0,router,0,236.28,10,1
host_11828,16,1.33,1,1,0,0,0,server,0,251.24,14,0
host_11829,76,7.38,4,0,0,0,1,endpoint,0,252.39,13,1
host_11830,17,8.55,1,0,0,0,0,server,0,179.01,7,1
host_11831,64,6.51,0,0,0,0,0,endpoint,0,270.61,18,0
host_11832,91,0.44,1,0,0,1,1,endpoint,0,301.86,4,1
host_11833,89,4.41,4,0,0,0,0,server,0,333.86,22,1
host_11834,13,6.6,0,0,0,0,0,endpoint,0,238.05,9,0
host_11835,72,9.79,3,1,0,0,0,IoT,0,353.0,9,1
host_11836,56,9.52,1,1,0,0,0,endpoint,0,380.91,8,1
host_11837,5,3.96,1,1,0,0,0,router,0,281.07,5,0
host_11838,12,6.16,0,0,0,0,0,endpoint,0,232.43,6,0
host_11839,41,8.91,0,0,0,0,0,server,0,235.22,7,1
host_11840,3,8.31,2,0,1,0,0,server,0,304.97,13,1
host_11841,99,4.79,2,1,0,0,0,endpoint,0,302.89,13,0
host_11842,33,2.61,1,0,1,0,0,router,0,329.99,18,0
host_11843,86,1.37,2,0,1,0,0,server,0,302.4,4,0
host_11844,50,4.88,1,0,0,0,1,router,0,276.33,21,1
host_11845,56,7.23,2,0,0,0,0,IoT,0,329.39,18,1
host_11846,9,9.7,2,0,0,0,0,endpoint,0,302.32,2,1
host_11847,82,8.62,2,1,0,0,1,endpoint,0,305.24,5,1
host_11848,50,2.04,0,0,0,1,0,server,0,259.78,17,0
host_11849,29,7.2,1,1,1,0,0,endpoint,0,420.63,3,1
host_11850,39,2.89,0,0,0,0,0,endpoint,0,309.08,1,0
host_11851,91,6.83,4,0,0,0,0,IoT,0,296.28,0,1
host_11852,45,6.66,0,1,0,0,0,router,1,352.12,5,1
host_11853,17,2.72,0,0,0,0,0,server,0,393.22,4,0
host_11854,56,2.34,2,1,0,0,0,IoT,0,384.23,3,0
host_11855,98,1.04,3,0,0,0,0,endpoint,0,279.22,19,1
host_11856,46,0.51,1,0,0,0,0,router,0,270.0,23,0
host_11857,67,8.58,3,0,0,0,0,endpoint,0,266.18,11,1
host_11858,69,0.5,0,1,0,0,0,router,0,245.62,13,0
host_11859,14,0.89,2,1,0,0,0,router,0,265.1,12,0
host_11860,67,2.39,3,0,0,0,1,router,0,240.81,5,1
host_11861,23,8.88,2,1,0,0,0,server,0,237.93,9,1
host_11862,94,3.33,2,1,0,0,0,IoT,1,351.03,16,1
host_11863,61,1.92,1,0,0,1,0,server,1,346.11,15,1
host_11864,23,7.16,1,0,0,1,0,server,0,298.71,20,1
host_11865,27,3.19,1,0,0,0,0,router,1,383.99,20,1
host_11866,54,3.33,2,1,0,0,0,server,0,265.2,11,0
host_11867,10,7.39,0,0,0,0,0,router,0,351.98,21,1
host_11868,89,2.52,2,1,0,0,0,endpoint,0,256.05,12,0
host_11869,77,8.97,4,1,0,0,0,server,1,304.04,6,1
host_11870,16,5.61,0,1,0,0,0,server,0,225.62,22,0
host_11871,41,5.38,1,0,0,0,0,router,0,316.28,23,0
host_11872,98,2.65,0,0,0,0,1,endpoint,1,318.44,19,1
host_11873,55,8.35,5,1,1,0,0,server,0,327.54,19,1
host_11874,61,5.73,2,0,1,0,0,endpoint,1,289.65,8,1
host_11875,86,1.56,2,1,0,0,0,router,1,265.85,9,1
host_11876,81,2.06,1,0,0,0,0,router,0,333.94,16,0
host_11877,87,4.68,0,1,0,0,0,endpoint,0,300.99,17,0
host_11878,49,7.8,0,0,0,0,1,endpoint,0,310.03,22,1
host_11879,73,9.39,1,0,1,0,0,router,0,290.83,22,1
host_11880,52,6.63,2,0,1,0,0,server,0,401.9,21,0
host_11881,2,5.06,0,1,0,0,1,endpoint,0,277.14,5,1
host_11882,96,2.51,0,1,0,1,0,server,0,332.38,16,0
host_11883,50,6.73,3,0,1,0,0,router,0,313.71,21,1
host_11884,86,9.82,1,1,0,0,0,server,0,256.93,1,1
host_11885,43,4.76,1,0,0,0,0,router,0,292.3,22,0
host_11886,77,1.62,1,1,0,0,0,endpoint,0,264.19,12,0
host_11887,8,1.03,3,1,1,1,1,endpoint,0,365.19,1,1
host_11888,59,2.69,0,0,0,0,1,server,0,203.15,10,1
host_11889,65,5.69,2,1,0,0,0,endpoint,0,262.96,10,0
host_11890,81,9.47,2,0,0,1,0,server,0,232.29,15,1
